village_name,location_code,area_ha,population,households,primary_school,middle_school,secondary_school,senior_secondary_school,chc,phc,phs,hospital_allopathic,dispensary,medicine_shop,tap_water,well_water,hand_pump,tube_well,river_canal,pond_lake,community_toilet_bath,community_toilet,mobile_coverage,internet_csc,bus_service,railway_station,auto,taxi,national_highway,state_highway,major_district_road,other_district_road,pucca_roads,kutcha_roads,footpaths,bank,atm,agricultural_credit_society,pds_shop,icds,anganwadi,asha,electricity_domestic,electricity_agricultural,electricity_commercial,electricity_all_uses,forest_ha,non_agricultural_ha,barren_uncultivable_ha,pasture_ha,culturable_waste_ha,fallow_ha,current_fallow_ha,net_area_sown_ha,irrigated_ha,unirrigated_ha,primary_school_score,middle_school_score,secondary_school_score,senior_secondary_school_score,phs_score,phc_score,hospital_allopathic_score,tap_water_score,tube_well_score,mobile_coverage_score,internet_csc_score,bus_service_score,pucca_roads_score,bank_score,pds_shop_score,anganwadi_score,asha_score,electricity_all_uses_score,amenity_score,space_per_person,capacity_score,railway_station_score,auto_score,taxi_score,national_highway_score,state_highway_score,major_district_road_score,other_district_road_score,footpaths_score,accessibility_score,non_agri_ratio,barren_ratio,forest_ratio,usable_land_ratio,environment_raw,environment_score,relocation_score,relocation_score_100,rank,slope_mean,censuscode2011_x,flood_risk,flood_class,censuscode2011_y,landslide_risk,slope_risk,safety_score,final_relocation_score,final_relocation_score_100,final_rank,hub_distance_km
Changamari Gaon,291239,180.2,542,114,1,a,b,c,,,,,,1.0,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,c,c,c,c,a,b,b,b,Yes,b,Yes,Yes,b,c,b,a,c,Yes,Yes,Yes,No,No,No,0.0,3.9,0.0,0.0,4.9,0.0,0.0,166.7,0.0,166.7,1.0,0.75,0.5,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.75,1.0,1.0,0.0,0.5416666666666666,0.3324723247232472,0.2364354257396525,0.25,0.25,0.75,0.5,0.5,0.5,1.0,1.0,0.55,0.0216426193118756,0.0,0.0,0.0271920088790233,0.5135960044395116,0.3987641500722204,0.4392783531160239,43.9278353116024,1014,1.0,291239,0.0,Not listed,291239.0,0.426,0.212288578850119,0.8297422842299762,0.5608203926377366,56.08203926377367,685,11.972
Chiring Hula No.1,291336,259.7,1103,215,2,3,1,b,,,1.0,,,1.0,Yes,Yes,Yes,Yes,No,No,No,No,b,c,Yes,c,c,a,c,c,c,Yes,b,Yes,Yes,c,c,c,Yes,Yes,Yes,Yes,Yes,No,No,No,0.0,117.2,0.0,21.7,6.0,0.0,0.0,109.1,0.0,109.1,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.25,1.0,0.5,0.25,1.0,1.0,1.0,0.0,0.6666666666666666,0.2354487760652765,0.2912833763439506,0.25,0.25,0.75,0.25,0.25,0.25,1.0,1.0,0.55,0.4512899499422411,0.0,0.0,0.0231035810550635,0.5115517905275317,0.3961647571857154,0.4837204621897974,48.37204621897974,653,1.0,291336,0.0,Not listed,291336.0,0.593,0.129329277280467,0.7962341445439066,0.5607392154814076,56.07392154814076,686,18.753
Murani Pathar,291465,127.4,285,63,1,a,a,a,,,,,,0.0,No,No,Yes,No,No,No,No,No,Yes,c,a,a,a,a,a,Yes,a,Yes,b,Yes,Yes,b,a,b,b,a,Yes,c,Yes,No,No,No,0.0,8.9,0.0,0.0,0.0,0.0,0.0,108.3,0.0,108.3,1.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.5,0.5,0.5,1.0,0.25,0.0,0.4444444444444444,0.4470175438596491,0.1820019167498246,0.75,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.8,0.0698587127158555,0.0,0.0,0.0,0.5,0.3814756671899529,0.4729067237365578,47.29067237365578,756,1.0,291465,0.0,Not listed,291465.0,0.781,0.103994355098175,0.744901128980365,0.5606822808580951,56.06822808580952,687,29.944
Lonbai,292209,145.3,525,113,1,1,b,b,,,,,,0.0,No,No,Yes,Yes,No,No,No,No,Yes,b,Yes,c,c,b,c,b,Yes,Yes,a,Yes,Yes,b,b,b,a,Yes,Yes,Yes,Yes,No,No,No,0.0,18.1,0.0,0.0,0.0,0.0,0.0,127.2,127.2,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.75,0.5,0.75,1.0,1.0,0.0,0.5833333333333334,0.2767619047619047,0.1779748451285902,0.25,0.25,0.5,0.25,0.5,1.0,1.0,1.0,0.65,0.1245698554714384,0.0,0.0,0.0,0.5,0.3814756671899529,0.4616221780534715,46.16221780534715,843,1.0,292209,0.0,Not listed,292209.0,0.504,0.132536081686028,0.8222927836627945,0.5606321748257583,56.06321748257584,688,42.342
Hapekhati Gaon,291078,187.9,210,45,1,a,a,b,,,,,,1.0,No,Yes,Yes,No,No,No,No,No,c,c,b,c,b,c,b,b,b,Yes,a,Yes,Yes,b,b,b,a,c,Yes,b,No,No,No,No,0.0,28.3,0.0,8.4,7.1,0.0,0.0,141.0,0.0,141.0,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,0.5,0.75,1.0,0.5,0.0,0.4166666666666667,0.8947619047619048,0.1354495963957199,0.25,0.5,0.25,0.5,0.5,0.5,1.0,1.0,0.575,0.1506120276742948,0.0,0.0,0.0377860564129856,0.5188930282064927,0.4054997689909876,0.3916290195637941,39.162901956379415,1244,1.0,291078,0.0,Not listed,291078.0,0.315,0.140859920561483,0.8773280158877034,0.5606185708026594,56.061857080265945,689,12.148
Chalakataki No.1,291581,178.4,520,113,1,1,a,a,,,1.0,,,0.0,No,No,Yes,No,No,No,No,No,Yes,a,a,a,a,a,a,a,a,Yes,b,Yes,Yes,c,a,c,Yes,Yes,Yes,Yes,Yes,No,No,No,0.0,70.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.5,0.25,1.0,1.0,1.0,0.0,0.5972222222222222,0.3430769230769231,0.2366862572381626,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.775,0.3923766816143497,0.0,0.0,0.0,0.5,0.3814756671899529,0.5172722533030868,51.72722533030868,361,1.0,291581,0.0,Not listed,291581.0,0.793,0.197150756638006,0.7226698486723988,0.5604608538569932,56.04608538569932,690,41.89
Ghograjan,291332,126.7,899,168,1,a,a,a,,,,,,1.0,Yes,No,Yes,Yes,No,No,No,Yes,Yes,c,a,c,a,Yes,c,c,c,Yes,a,Yes,Yes,c,c,c,a,c,a,Yes,Yes,No,Yes,No,0.0,19.0,0.0,6.5,1.0,3.0,0.0,82.2,0.0,82.2,1.0,0.75,0.75,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.75,0.75,0.25,0.75,0.75,1.0,0.0,0.5972222222222222,0.1409343715239154,0.1747621045263775,0.25,0.75,1.0,0.25,0.25,0.25,1.0,1.0,0.625,0.1499605367008682,0.0,0.0,0.0315706393054459,0.5157853196527229,0.4015480516777167,0.4608056920226933,46.08056920226933,854,1.0,291332,0.0,Not listed,291332.0,0.508,0.0946892863692314,0.8286621427261537,0.5603875909737133,56.038759097371326,691,13.25
Jilliguri Gaon,291331,207.9,946,198,2,1,b,b,,,1.0,,,1.0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,c,a,b,b,b,b,b,b,Yes,a,Yes,Yes,c,c,c,a,c,Yes,Yes,Yes,No,No,No,0.0,40.0,0.0,12.1,2.0,0.0,0.0,148.9,0.0,148.9,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.25,0.75,1.0,1.0,0.0,0.5972222222222222,0.2197674418604651,0.1766267500796731,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.65,0.1924001924001924,0.0,0.0,0.0096200096200096,0.5048100048100048,0.3875919998368978,0.4659806430428534,46.598064304285344,807,1.0,291331,0.0,Not listed,291331.0,0.511,0.133349606016496,0.8200300787967008,0.5603075190141332,56.030751901413325,692,12.144
Gabharujan Gaon,291074,129.7,328,63,1,1,b,c,,,,,,1.0,No,Yes,Yes,No,No,No,No,Yes,Yes,c,Yes,c,c,b,c,c,c,Yes,a,Yes,Yes,c,c,c,a,c,Yes,a,Yes,No,No,No,0.0,17.3,0.0,0.0,0.0,0.0,0.0,109.3,0.0,109.3,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.75,0.25,0.75,1.0,0.75,0.0,0.4722222222222222,0.3954268292682926,0.180781637035443,0.25,0.25,0.5,0.25,0.25,0.25,1.0,1.0,0.55,0.133384734001542,0.0,0.0,0.0,0.5,0.3814756671899529,0.4045460982524069,40.45460982524069,1205,1.0,291074,0.0,Not listed,291074.0,0.293,0.213340350768408,0.8694319298463185,0.5601895312758811,56.01895312758811,693,13.753
Baghmora,292205,174.3,491,105,1,2,a,b,,,,,,0.0,Yes,No,No,Yes,No,No,No,No,b,c,c,,b,b,c,a,a,Yes,a,Yes,Yes,b,b,b,a,Yes,Yes,Yes,Yes,No,No,No,0.0,2.1,0.0,13.4,0.0,0.0,0.0,158.8,0.0,158.8,1.0,1.0,0.75,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.25,0.25,0.75,0.5,0.75,1.0,1.0,0.0,0.5694444444444444,0.354989816700611,0.2369680339598792,0.0,0.5,0.5,0.25,0.75,0.75,1.0,1.0,0.575,0.0120481927710843,0.0,0.0,0.0,0.5,0.3814756671899529,0.4503982530390715,45.03982530390715,939,1.0,292205,0.0,Not listed,292205.0,0.478,0.174486940878492,0.8217026118243016,0.5601444032981834,56.014440329818335,694,42.181
Nalani Hulla,291429,350.0,1328,282,1,a,a,a,,,,,,1.0,Yes,Yes,Yes,No,No,No,No,No,Yes,b,Yes,a,a,a,a,a,Yes,Yes,b,Yes,Yes,c,b,c,a,b,Yes,Yes,Yes,No,No,No,0.0,9.5,5.0,0.0,0.0,0.0,0.0,111.7,0.0,111.7,1.0,0.75,0.75,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.25,0.75,1.0,1.0,0.0,0.5694444444444444,0.2635542168674699,0.2348052996668483,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.825,0.0271428571428571,0.0142857142857142,0.0,0.0,0.4957142857142857,0.376026014801525,0.5237676389881282,52.37676389881282,313,1.0,291429,0.0,Not listed,291429.0,0.886,0.173058889723234,0.6995882220553532,0.5599405159590821,55.99405159590821,695,33.851
Tipamia Bangali,292078,253.0,961,200,1,1,1,b,,,,,,1.0,No,Yes,Yes,No,No,Yes,No,No,Yes,c,b,c,b,Yes,c,c,b,Yes,b,Yes,Yes,a,b,a,Yes,b,Yes,Yes,Yes,No,No,No,0.0,2.9,0.0,0.0,0.0,0.0,0.0,118.1,0.0,118.1,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.5,0.75,1.0,1.0,1.0,0.0,0.5277777777777778,0.2632674297606659,0.2347985162661618,0.25,0.5,1.0,0.25,0.25,0.5,1.0,1.0,0.575,0.0114624505928853,0.0,0.0,0.0,0.5,0.3814756671899529,0.4394392069489755,43.94392069489755,1011,1.0,292078,0.0,Not listed,292078.0,0.484,0.161378274852563,0.8225243450294875,0.5599307171568284,55.99307171568284,696,32.304
Garuhara Gaon,291814,183.0,889,167,1,1,1,b,,,,,,0.0,No,No,Yes,Yes,No,No,No,No,Yes,c,a,c,Yes,a,c,c,c,Yes,a,Yes,Yes,c,c,c,a,c,Yes,Yes,Yes,No,No,No,0.0,19.0,15.0,34.0,1.4,0.0,0.0,101.5,0.0,101.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.25,0.75,1.0,1.0,0.0,0.5694444444444444,0.2058492688413948,0.1762975423078685,0.25,1.0,0.75,0.25,0.25,0.25,1.0,1.0,0.625,0.1038251366120218,0.081967213114754,0.0,0.0076502732240437,0.4792349726775957,0.355071158349847,0.4449497283580476,44.49497283580477,974,1.0,291814,0.0,Not listed,291814.0,0.463,0.0855897918441948,0.8439820416311611,0.5599278759819086,55.99278759819087,697,20.916
Gerakoni No.1,292128,6.1,443,90,1,b,b,b,,,,,,0.0,No,Yes,Yes,No,No,Yes,No,No,Yes,a,b,c,b,b,c,c,b,Yes,b,Yes,Yes,a,c,a,Yes,a,Yes,a,Yes,No,No,No,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5,0.5,0.75,1.0,1.0,0.75,0.0,0.4861111111111111,0.0137697516930022,0.2288971257205403,0.25,0.5,0.5,0.25,0.25,0.5,1.0,1.0,0.525,1.0,0.0,0.0,0.0,0.5,0.3814756671899529,0.4125471926459034,41.25471926459034,1174,1.0,292128,0.0,Not listed,292128.0,0.429,0.101645683948171,0.8509708632103659,0.5598339767927744,55.98339767927744,698,34.909
Japi Sajia Gaon,291281,192.6,2133,489,1,a,a,a,,,1.0,,,3.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,b,Yes,a,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,c,b,c,Yes,b,Yes,Yes,Yes,No,Yes,No,0.0,56.1,0.0,27.0,0.0,0.0,0.0,103.3,0.0,103.3,1.0,0.75,0.75,0.75,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.7222222222222222,0.090295358649789,0.3449929069250748,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,0.2912772585669782,0.0,0.0,0.0,0.5,0.3814756671899529,0.6355989157248148,63.55989157248148,15,1.0,291281,0.5,Moderate (9-12),291281.0,0.548,0.162148342028912,0.5531703315942176,0.5597377094474486,55.973770944744864,699,6.881
Kolowlowa Deori Gaon,291728,193.0,877,153,2,1,1,b,,,,,,0.0,No,No,Yes,Yes,Yes,No,No,No,Yes,c,a,c,Yes,Yes,a,c,a,Yes,a,Yes,Yes,c,c,c,Yes,c,Yes,Yes,Yes,No,No,No,0.0,18.0,11.1,0.0,1.5,2.6,0.0,157.6,0.0,157.6,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.25,1.0,1.0,1.0,0.0,0.5833333333333334,0.2200684150513112,0.2337767261679116,0.25,1.0,1.0,0.75,0.25,0.75,1.0,1.0,0.75,0.0932642487046632,0.0575129533678756,0.0,0.0212435233160621,0.4933678756476684,0.3730423536493115,0.5038859856051735,50.38859856051735,466,0.997264437694499,291728,0.25,Low (5-8),291728.0,0.33,0.188378731507633,0.7383242536984733,0.559730236068764,55.9730236068764,700,19.254
Kachomari Hatigar Gaon,291227,57.6,283,59,1,a,a,c,,,1.0,,,1.0,No,No,Yes,No,No,No,No,Yes,Yes,c,c,c,c,Yes,c,c,c,Yes,a,Yes,Yes,c,c,c,Yes,c,Yes,a,Yes,No,No,No,0.0,12.2,0.0,0.0,0.3,0.0,0.0,43.4,0.0,43.4,1.0,0.75,0.75,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.75,0.25,1.0,1.0,0.75,0.0,0.5,0.2035335689045936,0.2333856259962415,0.25,0.25,1.0,0.25,0.25,0.25,1.0,1.0,0.525,0.2118055555555555,0.0,0.0,0.0052083333333333,0.5026041666666667,0.384787087912088,0.417803824081478,41.7803824081478,1143,1.0,291227,0.0,Not listed,291227.0,0.393,0.177541454443364,0.8465917091113272,0.5597011533304045,55.97011533304045,701,15.442
Balijangaon,291503,47.8,1000,193,1,1,a,c,,,,,,1.0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,c,Yes,c,c,Yes,c,Yes,Yes,Yes,b,Yes,Yes,b,c,b,b,c,Yes,Yes,Yes,No,No,No,0.0,18.3,0.0,0.0,1.0,0.0,0.0,28.5,0.0,28.5,1.0,1.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5416666666666666,0.0477999999999999,0.2297020461798385,0.25,0.25,1.0,0.25,1.0,1.0,1.0,1.0,0.725,0.3828451882845188,0.0,0.0,0.0209205020920502,0.5104602510460251,0.394776771345809,0.4892975324807881,48.92975324807881,600,1.0,291503,0.0,Not listed,291503.0,0.783,0.101857698941832,0.7447284602116335,0.5595334113314844,55.953341133148434,702,35.91
Kabula No.28,292214,208.5,736,144,1,a,b,b,,,1.0,,,0.0,Yes,No,Yes,No,No,No,No,No,b,b,Yes,c,b,b,c,c,Yes,Yes,a,Yes,Yes,a,c,b,a,c,Yes,Yes,Yes,No,No,No,0.0,34.3,0.0,0.0,0.0,0.0,0.0,174.2,0.0,174.2,1.0,0.75,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.75,0.75,0.75,1.0,1.0,0.0,0.6111111111111112,0.2832880434782608,0.2352720656050799,0.25,0.5,0.5,0.25,0.25,1.0,1.0,1.0,0.65,0.1645083932853717,0.0,0.0,0.0,0.5,0.3814756671899529,0.4828909276170384,48.28909276170384,656,1.0,292214,0.0,Not listed,292214.0,0.571,0.225844508152162,0.7835310983695676,0.55945180582759,55.945180582759,703,46.028
Kadamani Grant Gaon No.39,291276,197.8,71,16,1,a,a,c,,,,,,1.0,No,No,Yes,Yes,No,No,No,No,b,c,b,b,a,a,b,b,b,a,a,Yes,Yes,b,b,b,Yes,c,Yes,a,No,No,No,No,0.0,5.8,2.4,0.0,1.6,0.0,0.0,185.5,0.0,185.5,1.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.5,0.75,0.5,1.0,1.0,0.75,0.0,0.5,2.7859154929577468,0.2373240758612119,0.5,0.75,0.75,0.5,0.5,0.5,0.75,1.0,0.65,0.0293225480283114,0.0121334681496461,0.0,0.0080889787664307,0.5004044489383215,0.3819899586185878,0.4557290106890205,45.572901068902055,895,1.0,291276,0.0,Not listed,291276.0,0.666,0.0922501461800955,0.7817499707639809,0.5593295010636835,55.93295010636835,704,14.392
Dadhia F.V.,291479,362.7,3379,570,3,3,b,c,,,1.0,,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,c,Yes,c,b,b,c,b,c,Yes,Yes,Yes,Yes,a,c,a,Yes,c,Yes,Yes,Yes,No,No,No,0.0,120.6,0.0,0.0,30.0,0.0,0.0,212.0,0.0,212.0,1.0,1.0,0.5,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.7083333333333334,0.1073394495412844,0.345396052307528,0.25,0.5,0.5,0.25,0.5,0.25,1.0,1.0,0.625,0.3325062034739454,0.0,0.0,0.0827129859387924,0.5413564929693961,0.4340639863504096,0.5377451436802972,53.77451436802973,239,1.0,291479,0.0,Not listed,291479.0,0.945,0.0522375265409335,0.7060524946918133,0.5588796089061687,55.88796089061688,705,34.185
Ghahi Pather N.C.,292165,4.0,67,15,1,a,b,b,,,,,,0.0,No,No,Yes,No,No,No,No,No,b,c,a,c,a,a,c,c,a,a,a,Yes,Yes,b,b,c,a,b,Yes,a,Yes,No,No,No,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.8,1.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.75,0.5,0.75,1.0,0.75,0.0,0.4444444444444444,0.0597014925373134,0.1728406960877982,0.25,0.75,0.75,0.25,0.25,0.75,0.75,1.0,0.625,0.05,0.0,0.0,0.0,0.5,0.3814756671899529,0.4181164185710512,41.81164185710512,1141,1.0,292165,0.0,Not listed,292165.0,0.47,0.127153786154186,0.8335692427691628,0.5588592212081076,55.88592212081076,706,40.315
Mowamora Gaon No.2,291738,74.8,455,89,1,a,a,c,,,,,,0.0,No,No,Yes,No,No,No,No,No,c,c,b,c,Yes,Yes,b,c,b,Yes,b,Yes,Yes,c,c,c,a,c,a,Yes,Yes,No,No,No,0.0,7.4,0.5,43.5,0.0,0.0,0.1,22.9,0.0,22.9,1.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.25,0.75,0.75,1.0,0.0,0.3888888888888889,0.1643956043956043,0.1181741779902095,0.25,1.0,1.0,0.5,0.25,0.5,1.0,1.0,0.65,0.0989304812834224,0.0066844919786096,0.0,0.0013368983957219,0.498663101604278,0.3797756864983756,0.3977209040194497,39.77209040194498,1231,1.0,291738,0.0,Not listed,291738.0,0.359,0.182848510341503,0.8557302979316994,0.5588020166449885,55.880201664498856,707,15.654
Borkeremia Gaon No.1,292376,292.0,567,124,1,a,a,b,,,,,,0.0,No,No,Yes,No,No,No,No,No,b,b,Yes,b,b,Yes,c,b,Yes,Yes,a,Yes,Yes,b,b,b,a,Yes,Yes,Yes,Yes,No,No,No,0.0,6.4,5.0,2.9,0.0,0.0,0.0,241.8,0.0,241.8,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.75,0.5,0.75,1.0,1.0,0.0,0.5,0.5149911816578483,0.1836097031892038,0.5,0.5,1.0,0.25,0.5,1.0,1.0,1.0,0.75,0.021917808219178,0.0171232876712328,0.0,0.0,0.4948630136986301,0.3749435496010839,0.4708911357175177,47.089113571751774,773,1.0,292376,0.0,Not listed,292376.0,0.72,0.0878507675769676,0.7664298464846064,0.5587158968313062,55.871589683130615,708,49.63
Nahula Block,292092,68.2,248,47,1,a,a,c,,,,,,4.0,Yes,No,Yes,No,No,Yes,No,No,Yes,c,c,c,c,b,c,c,c,Yes,b,Yes,Yes,b,c,b,Yes,c,Yes,a,Yes,No,No,No,0.0,14.4,0.0,0.0,0.0,0.0,0.0,43.5,0.0,43.5,1.0,0.75,0.75,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.5,0.5,1.0,1.0,0.75,0.0,0.5,0.275,0.2922188849258494,0.25,0.25,0.5,0.25,0.25,0.25,1.0,1.0,0.45,0.2111436950146627,0.0,0.0,0.0,0.5,0.3814756671899529,0.409349854669453,40.9349854669453,1189,1.0,292092,0.0,Not listed,292092.0,0.4,0.170908405447486,0.8458183189105029,0.5586033988741564,55.86033988741564,709,27.986
Dhariatoli Gaon,291151,48.1,135,24,a,a,a,c,,,,,,1.0,Yes,No,Yes,No,No,No,No,No,Yes,c,b,b,b,b,b,b,b,Yes,a,Yes,Yes,c,c,c,a,c,a,b,Yes,No,No,No,0.0,3.8,0.0,0.0,5.0,2.2,0.0,24.0,0.0,24.0,0.75,0.75,0.75,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,0.75,0.25,0.75,0.75,0.5,0.0,0.4583333333333333,0.3562962962962963,0.1227132219510668,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.625,0.0790020790020789,0.0,0.0,0.1496881496881497,0.5748440748440748,0.476646311811147,0.4280909011833295,42.80909011833295,1092,1.0,291151,0.0,Not listed,291151.0,0.491,0.120693673129513,0.8285612653740975,0.5585997584090777,55.85997584090777,710,12.482
Pulungani,292054,375.1,1342,282,2,a,b,b,,,,,,1.0,No,Yes,No,Yes,No,Yes,No,No,Yes,b,b,c,Yes,Yes,c,a,a,Yes,b,Yes,Yes,b,b,b,a,Yes,Yes,Yes,Yes,No,No,No,0.0,35.0,0.0,0.0,0.0,0.0,0.0,340.1,0.0,340.1,1.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.75,1.0,1.0,0.0,0.5277777777777778,0.2795081967213115,0.1780398034140952,0.25,1.0,1.0,0.25,0.75,0.75,1.0,1.0,0.7,0.093308451079712,0.0,0.0,0.0,0.5,0.3814756671899529,0.4627495287359588,46.27495287359588,832,1.0,292054,0.0,Not listed,292054.0,0.604,0.134146216160767,0.7919707567678466,0.5585196036391554,55.851960363915545,711,38.832
Kachomari Deori N.C.,291224,42.8,12,2,1,a,a,c,,,,,,1.0,No,No,No,Yes,No,No,Yes,No,Yes,c,c,c,a,a,c,c,c,c,a,Yes,a,c,c,c,a,c,Yes,a,Yes,No,No,No,0.0,3.4,0.0,0.0,2.2,0.0,0.0,23.8,0.0,23.8,1.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.75,0.25,0.75,1.0,0.75,0.0,0.4861111111111111,3.5666666666666664,0.2557912521118828,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.45,0.0794392523364486,0.0,0.0,0.0514018691588785,0.5257009345794392,0.4141566044102759,0.4033069116878037,40.33069116878037,1212,0.972519084014965,291224,0.0,Not listed,291224.0,0.375,0.158329173099508,0.8558341653800984,0.5584049698415514,55.84049698415514,712,16.336
Kath Gaon,291098,210.2,194,45,1,a,a,b,,,,,,0.0,No,Yes,Yes,No,No,No,No,Yes,Yes,b,a,a,b,Yes,a,a,a,Yes,b,Yes,Yes,a,b,a,Yes,b,Yes,a,Yes,No,No,No,0.0,6.8,0.0,1.2,3.4,0.9,0.0,197.2,0.0,197.2,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.5,0.75,1.0,1.0,0.75,0.0,0.5138888888888888,1.0835051546391752,0.2541996713881239,0.75,0.5,1.0,0.75,0.75,0.75,1.0,1.0,0.775,0.0323501427212178,0.0,0.0,0.0204567078972407,0.5102283539486203,0.3944818943459693,0.503418518938447,50.34185189384471,473,1.0,291098,0.25,Low (5-8),291098.0,0.504,0.111174378054721,0.7015651243890558,0.5583482517545487,55.83482517545488,713,7.835
Dighalibari,291427,651.0,2329,461,3,2,b,b,,,1.0,,,1.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,b,Yes,b,b,Yes,b,b,b,Yes,Yes,Yes,Yes,c,b,c,a,Yes,Yes,Yes,Yes,No,No,No,0.0,151.4,0.0,43.5,0.0,0.0,0.0,287.5,0.0,287.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.6388888888888888,0.2795191069128381,0.2923257757595303,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.75,0.2325652841781874,0.0,0.0,0.0,0.5,0.3814756671899529,0.5340987996000954,53.40987996000954,256,1.0,291427,0.0,Not listed,291427.0,0.903,0.171466995296889,0.6948066009406222,0.5582254343946244,55.82254343946244,714,34.016
Shajan Gaon No.1,291075,46.0,58,12,a,a,a,c,,,,,,1.0,No,Yes,Yes,No,No,No,Yes,No,c,c,Yes,c,c,c,c,c,c,c,a,a,Yes,c,c,c,Yes,c,a,a,No,No,No,No,0.0,2.8,0.0,0.0,14.2,2.9,0.0,26.0,0.0,26.0,0.75,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.75,0.25,1.0,0.75,0.75,0.0,0.4166666666666667,0.7931034482758621,0.0759022028313795,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.45,0.0608695652173913,0.0,0.0,0.3717391304347825,0.6858695652173913,0.617824721861989,0.3817071617469093,38.17071617469093,1265,1.0,291075,0.0,Not listed,291075.0,0.285,0.115329526861169,0.8914340946277662,0.5582228968382498,55.82228968382498,715,14.464
